,International number ID,Central pressure,datetime
60773,1411,1004,2014-08-13 12:00:00
60774,1411,1004,2014-08-13 18:00:00
60775,1411,1006,2014-08-14 00:00:00
60776,1411,1006,2014-08-14 06:00:00
60777,1411,1008,2014-08-14 12:00:00
60778,1411,1008,2014-08-14 18:00:00
60779,1411,1008,2014-08-15 00:00:00
60953,1418,1004,2014-09-28 06:00:00
60954,1418,1004,2014-09-28 12:00:00
60955,1418,1002,2014-09-28 18:00:00
60956,1418,1000,2014-09-29 00:00:00
60957,1418,998,2014-09-29 06:00:00
60958,1418,994,2014-09-29 12:00:00
60959,1418,990,2014-09-29 18:00:00
60960,1418,990,2014-09-30 00:00:00
60961,1418,990,2014-09-30 06:00:00
60962,1418,985,2014-09-30 12:00:00
60963,1418,980,2014-09-30 18:00:00
60964,1418,970,2014-10-01 00:00:00
60965,1418,965,2014-10-01 06:00:00
60966,1418,955,2014-10-01 12:00:00
60967,1418,950,2014-10-01 18:00:00
60968,1418,940,2014-10-02 00:00:00
60969,1418,935,2014-10-02 06:00:00
60970,1418,935,2014-10-02 12:00:00
60971,1418,935,2014-10-02 18:00:00
60972,1418,935,2014-10-03 00:00:00
60973,1418,935,2014-10-03 06:00:00
60974,1418,935,2014-10-03 12:00:00
60975,1418,935,2014-10-03 18:00:00
60976,1418,935,2014-10-03 21:00:00
60977,1418,935,2014-10-04 00:00:00
60978,1418,935,2014-10-04 03:00:00
60979,1418,935,2014-10-04 06:00:00
60980,1418,935,2014-10-04 09:00:00
60981,1418,935,2014-10-04 12:00:00
60982,1418,935,2014-10-04 15:00:00
60983,1418,940,2014-10-04 18:00:00
60984,1418,940,2014-10-04 21:00:00
60985,1418,945,2014-10-05 00:00:00
60986,1418,945,2014-10-05 03:00:00
60987,1418,945,2014-10-05 06:00:00
60988,1418,945,2014-10-05 09:00:00
60989,1418,950,2014-10-05 12:00:00
60990,1418,950,2014-10-05 15:00:00
60991,1418,955,2014-10-05 18:00:00
60992,1418,960,2014-10-05 21:00:00
60993,1418,965,2014-10-05 23:00:00
60994,1418,965,2014-10-06 00:00:00
60995,1418,970,2014-10-06 03:00:00
60996,1418,975,2014-10-06 06:00:00
60997,1418,982,2014-10-06 12:00:00
60998,1418,984,2014-10-06 18:00:00
60999,1418,984,2014-10-07 00:00:00
61000,1418,978,2014-10-07 06:00:00
61001,1418,972,2014-10-07 12:00:00
61002,1418,964,2014-10-07 18:00:00
61003,1418,960,2014-10-08 00:00:00
61004,1419,1006,2014-10-02 12:00:00
61005,1419,1004,2014-10-02 18:00:00
61006,1419,1004,2014-10-03 00:00:00
61007,1419,1004,2014-10-03 06:00:00
61008,1419,1004,2014-10-03 12:00:00
61009,1419,1000,2014-10-03 18:00:00
61010,1419,996,2014-10-04 00:00:00
61011,1419,990,2014-10-04 06:00:00
61012,1419,985,2014-10-04 12:00:00
61013,1419,980,2014-10-04 18:00:00
61014,1419,975,2014-10-05 00:00:00
61015,1419,975,2014-10-05 06:00:00
61016,1419,975,2014-10-05 12:00:00
61017,1419,975,2014-10-05 18:00:00
61018,1419,975,2014-10-06 00:00:00
61019,1419,975,2014-10-06 06:00:00
61020,1419,975,2014-10-06 12:00:00
61021,1419,965,2014-10-06 18:00:00
61022,1419,950,2014-10-07 00:00:00
61023,1419,935,2014-10-07 06:00:00
61024,1419,915,2014-10-07 12:00:00
61025,1419,900,2014-10-07 18:00:00
61026,1419,900,2014-10-08 00:00:00
61027,1419,900,2014-10-08 06:00:00
61028,1419,900,2014-10-08 12:00:00
61029,1419,905,2014-10-08 18:00:00
61030,1419,905,2014-10-09 00:00:00
61031,1419,915,2014-10-09 06:00:00
61032,1419,925,2014-10-09 12:00:00
61033,1419,925,2014-10-09 18:00:00
61034,1419,925,2014-10-10 00:00:00
61035,1419,925,2014-10-10 06:00:00
61036,1419,935,2014-10-10 12:00:00
61037,1419,940,2014-10-10 18:00:00
61038,1419,940,2014-10-10 21:00:00
61039,1419,940,2014-10-11 00:00:00
61040,1419,945,2014-10-11 03:00:00
61041,1419,945,2014-10-11 06:00:00
61042,1419,945,2014-10-11 09:00:00
61043,1419,945,2014-10-11 12:00:00
61044,1419,950,2014-10-11 15:00:00
61045,1419,950,2014-10-11 18:00:00
61046,1419,950,2014-10-11 21:00:00
61047,1419,965,2014-10-12 00:00:00
61048,1419,965,2014-10-12 03:00:00
61049,1419,970,2014-10-12 06:00:00
61050,1419,970,2014-10-12 09:00:00
61051,1419,970,2014-10-12 12:00:00
61052,1419,970,2014-10-12 15:00:00
61053,1419,970,2014-10-12 18:00:00
61054,1419,970,2014-10-12 21:00:00
61055,1419,970,2014-10-12 23:00:00
61056,1419,975,2014-10-13 00:00:00
61057,1419,975,2014-10-13 03:00:00
61058,1419,975,2014-10-13 05:00:00
61059,1419,975,2014-10-13 06:00:00
61060,1419,980,2014-10-13 09:00:00
61061,1419,980,2014-10-13 10:00:00
61062,1419,985,2014-10-13 11:00:00
61063,1419,985,2014-10-13 12:00:00
61064,1419,985,2014-10-13 15:00:00
61065,1419,985,2014-10-13 18:00:00
61066,1419,980,2014-10-13 21:00:00
61067,1419,980,2014-10-14 00:00:00
61068,1419,980,2014-10-14 06:00:00
61069,1419,980,2014-10-14 12:00:00
61070,1419,980,2014-10-14 18:00:00
61071,1419,980,2014-10-15 00:00:00
61072,1419,980,2014-10-15 06:00:00
61073,1419,980,2014-10-15 12:00:00
61074,1419,980,2014-10-15 18:00:00
61075,1419,980,2014-10-16 00:00:00
61076,1419,980,2014-10-16 06:00:00
61077,1419,980,2014-10-16 12:00:00
61614,1511,1004,2015-07-02 18:00:00
61615,1511,1004,2015-07-03 00:00:00
61616,1511,1002,2015-07-03 06:00:00
61617,1511,1002,2015-07-03 12:00:00
61618,1511,1000,2015-07-03 18:00:00
61619,1511,998,2015-07-04 00:00:00
61620,1511,996,2015-07-04 06:00:00
61621,1511,994,2015-07-04 12:00:00
61622,1511,992,2015-07-04 18:00:00
61623,1511,992,2015-07-05 00:00:00
61624,1511,990,2015-07-05 06:00:00
61625,1511,985,2015-07-05 12:00:00
61626,1511,980,2015-07-05 18:00:00
61627,1511,975,2015-07-06 00:00:00
61628,1511,970,2015-07-06 06:00:00
61629,1511,965,2015-07-06 12:00:00
61630,1511,955,2015-07-06 18:00:00
61631,1511,945,2015-07-07 00:00:00
61632,1511,935,2015-07-07 06:00:00
61633,1511,925,2015-07-07 12:00:00
61634,1511,925,2015-07-07 18:00:00
61635,1511,930,2015-07-08 00:00:00
61636,1511,935,2015-07-08 06:00:00
61637,1511,935,2015-07-08 12:00:00
61638,1511,930,2015-07-08 18:00:00
61639,1511,930,2015-07-09 00:00:00
61640,1511,925,2015-07-09 06:00:00
61641,1511,925,2015-07-09 12:00:00
61642,1511,925,2015-07-09 18:00:00
61643,1511,925,2015-07-10 00:00:00
61644,1511,930,2015-07-10 06:00:00
61645,1511,935,2015-07-10 12:00:00
61646,1511,940,2015-07-10 18:00:00
61647,1511,940,2015-07-11 00:00:00
61648,1511,945,2015-07-11 06:00:00
61649,1511,950,2015-07-11 12:00:00
61650,1511,950,2015-07-11 18:00:00
61651,1511,955,2015-07-12 00:00:00
61652,1511,955,2015-07-12 06:00:00
61653,1511,960,2015-07-12 12:00:00
61654,1511,960,2015-07-12 18:00:00
61655,1511,960,2015-07-13 00:00:00
61656,1511,955,2015-07-13 06:00:00
61657,1511,950,2015-07-13 12:00:00
61658,1511,950,2015-07-13 18:00:00
61659,1511,950,2015-07-14 00:00:00
61660,1511,950,2015-07-14 06:00:00
61661,1511,950,2015-07-14 12:00:00
61662,1511,945,2015-07-14 18:00:00
61663,1511,945,2015-07-15 00:00:00
61664,1511,945,2015-07-15 06:00:00
61665,1511,945,2015-07-15 12:00:00
61666,1511,950,2015-07-15 18:00:00
61667,1511,955,2015-07-16 00:00:00
61668,1511,955,2015-07-16 03:00:00
61669,1511,960,2015-07-16 06:00:00
61670,1511,960,2015-07-16 09:00:00
61671,1511,960,2015-07-16 12:00:00
61672,1511,965,2015-07-16 14:00:00
61673,1511,970,2015-07-16 15:00:00
61674,1511,975,2015-07-16 18:00:00
61675,1511,985,2015-07-16 21:00:00
61676,1511,990,2015-07-17 00:00:00
61677,1511,992,2015-07-17 03:00:00
61678,1511,994,2015-07-17 06:00:00
61679,1511,998,2015-07-17 12:00:00
61680,1511,1002,2015-07-17 18:00:00
61681,1511,1004,2015-07-18 00:00:00
61682,1511,1004,2015-07-18 06:00:00
61683,1512,990,2015-07-12 18:00:00
61684,1512,990,2015-07-13 00:00:00
61685,1512,985,2015-07-13 06:00:00
61686,1512,980,2015-07-13 12:00:00
61687,1512,980,2015-07-13 18:00:00
61688,1512,975,2015-07-14 00:00:00
61689,1512,970,2015-07-14 06:00:00
61690,1512,970,2015-07-14 12:00:00
61691,1512,975,2015-07-14 18:00:00
61692,1512,975,2015-07-15 00:00:00
61693,1512,980,2015-07-15 06:00:00
61694,1512,980,2015-07-15 12:00:00
61695,1512,980,2015-07-15 18:00:00
61696,1512,985,2015-07-16 00:00:00
61697,1512,990,2015-07-16 06:00:00
61698,1512,996,2015-07-16 12:00:00
61699,1512,1000,2015-07-16 18:00:00
61700,1512,1004,2015-07-17 00:00:00
61701,1512,1004,2015-07-17 06:00:00
61702,1512,1004,2015-07-17 12:00:00
61703,1512,1004,2015-07-17 18:00:00
61704,1512,1004,2015-07-18 00:00:00
61705,1512,1006,2015-07-18 06:00:00
61706,1512,1008,2015-07-18 12:00:00
61707,1512,1008,2015-07-18 18:00:00
61708,1512,1008,2015-07-19 00:00:00
61709,1512,1006,2015-07-19 06:00:00
61710,1512,1004,2015-07-19 12:00:00
61711,1512,1000,2015-07-19 18:00:00
61712,1512,996,2015-07-20 00:00:00
61713,1512,990,2015-07-20 06:00:00
61714,1512,990,2015-07-20 12:00:00
61715,1512,985,2015-07-20 18:00:00
61716,1512,975,2015-07-21 00:00:00
61717,1512,970,2015-07-21 06:00:00
61718,1512,965,2015-07-21 12:00:00
61719,1512,955,2015-07-21 18:00:00
61720,1512,955,2015-07-22 00:00:00
61721,1512,955,2015-07-22 06:00:00
61722,1512,955,2015-07-22 12:00:00
61723,1512,955,2015-07-22 18:00:00
61724,1512,965,2015-07-23 00:00:00
61725,1512,965,2015-07-23 06:00:00
61726,1512,965,2015-07-23 12:00:00
61727,1512,965,2015-07-23 18:00:00
61728,1512,965,2015-07-23 21:00:00
61729,1512,965,2015-07-24 00:00:00
61730,1512,965,2015-07-24 03:00:00
61731,1512,965,2015-07-24 06:00:00
61732,1512,965,2015-07-24 09:00:00
61733,1512,970,2015-07-24 12:00:00
61734,1512,970,2015-07-24 15:00:00
61735,1512,975,2015-07-24 18:00:00
61736,1512,975,2015-07-24 21:00:00
61737,1512,975,2015-07-25 00:00:00
61738,1512,975,2015-07-25 03:00:00
61739,1512,975,2015-07-25 06:00:00
61740,1512,975,2015-07-25 09:00:00
61741,1512,980,2015-07-25 12:00:00
61742,1512,980,2015-07-25 15:00:00
61743,1512,980,2015-07-25 18:00:00
61744,1512,985,2015-07-25 21:00:00
61745,1512,990,2015-07-26 00:00:00
61746,1512,990,2015-07-26 03:00:00
61747,1512,994,2015-07-26 06:00:00
61748,1512,996,2015-07-26 09:00:00
61749,1512,998,2015-07-26 10:00:00
61750,1512,1004,2015-07-26 12:00:00
61859,1515,1006,2015-08-13 18:00:00
61860,1515,1004,2015-08-14 00:00:00
61861,1515,1002,2015-08-14 06:00:00
61862,1515,1002,2015-08-14 12:00:00
61863,1515,1000,2015-08-14 18:00:00
61864,1515,994,2015-08-15 00:00:00
61865,1515,992,2015-08-15 06:00:00
61866,1515,990,2015-08-15 12:00:00
61867,1515,985,2015-08-15 18:00:00
61868,1515,980,2015-08-16 00:00:00
61869,1515,980,2015-08-16 06:00:00
61870,1515,970,2015-08-16 12:00:00
61871,1515,960,2015-08-16 18:00:00
61872,1515,950,2015-08-17 00:00:00
61873,1515,935,2015-08-17 06:00:00
61874,1515,935,2015-08-17 12:00:00
61875,1515,935,2015-08-17 18:00:00
61876,1515,935,2015-08-18 00:00:00
61877,1515,935,2015-08-18 06:00:00
61878,1515,935,2015-08-18 12:00:00
61879,1515,945,2015-08-18 18:00:00
61880,1515,945,2015-08-19 00:00:00
61881,1515,945,2015-08-19 06:00:00
61882,1515,940,2015-08-19 12:00:00
61883,1515,940,2015-08-19 18:00:00
61884,1515,940,2015-08-20 00:00:00
61885,1515,945,2015-08-20 06:00:00
61886,1515,945,2015-08-20 12:00:00
61887,1515,945,2015-08-20 18:00:00
61888,1515,945,2015-08-21 00:00:00
61889,1515,945,2015-08-21 06:00:00
61890,1515,955,2015-08-21 12:00:00
61891,1515,955,2015-08-21 18:00:00
61892,1515,955,2015-08-22 00:00:00
61893,1515,955,2015-08-22 06:00:00
61894,1515,955,2015-08-22 12:00:00
61895,1515,955,2015-08-22 15:00:00
61896,1515,955,2015-08-22 18:00:00
61897,1515,955,2015-08-22 21:00:00
61898,1515,955,2015-08-23 00:00:00
61899,1515,955,2015-08-23 03:00:00
61900,1515,950,2015-08-23 06:00:00
61901,1515,940,2015-08-23 09:00:00
61902,1515,940,2015-08-23 10:00:00
61903,1515,935,2015-08-23 12:00:00
61904,1515,935,2015-08-23 15:00:00
61905,1515,930,2015-08-23 18:00:00
61906,1515,930,2015-08-23 21:00:00
61907,1515,930,2015-08-24 00:00:00
61908,1515,930,2015-08-24 03:00:00
61909,1515,930,2015-08-24 06:00:00
61910,1515,930,2015-08-24 09:00:00
61911,1515,940,2015-08-24 12:00:00
61912,1515,940,2015-08-24 15:00:00
61913,1515,940,2015-08-24 18:00:00
61914,1515,945,2015-08-24 19:00:00
61915,1515,950,2015-08-24 20:00:00
61916,1515,955,2015-08-24 21:00:00
61917,1515,965,2015-08-25 00:00:00
61918,1515,965,2015-08-25 03:00:00
61919,1515,965,2015-08-25 06:00:00
61920,1515,970,2015-08-25 09:00:00
61921,1515,980,2015-08-25 12:00:00
61922,1515,980,2015-08-25 18:00:00
61923,1515,984,2015-08-26 00:00:00
61924,1515,984,2015-08-26 06:00:00
61925,1515,988,2015-08-26 12:00:00
61926,1515,990,2015-08-26 18:00:00
61927,1515,998,2015-08-27 00:00:00
61928,1515,1000,2015-08-27 06:00:00
61929,1515,1002,2015-08-27 12:00:00
61930,1515,1002,2015-08-27 18:00:00
61931,1515,1004,2015-08-28 00:00:00
61932,1515,1002,2015-08-28 06:00:00
61933,1515,1004,2015-08-28 12:00:00
61934,1515,1006,2015-08-28 18:00:00
61935,1515,1006,2015-08-29 00:00:00
61936,1515,1006,2015-08-29 06:00:00
61937,1515,1008,2015-08-29 12:00:00
61938,1515,1008,2015-08-29 18:00:00
61939,1515,1010,2015-08-30 00:00:00
61940,1515,1010,2015-08-30 06:00:00
62049,1518,1004,2015-09-06 00:00:00
62050,1518,1002,2015-09-06 06:00:00
62051,1518,1002,2015-09-06 12:00:00
62052,1518,1002,2015-09-06 18:00:00
62053,1518,1002,2015-09-07 00:00:00
62054,1518,1000,2015-09-07 06:00:00
62055,1518,998,2015-09-07 12:00:00
62056,1518,996,2015-09-07 18:00:00
62057,1518,990,2015-09-08 00:00:00
62058,1518,985,2015-09-08 06:00:00
62059,1518,985,2015-09-08 12:00:00
62060,1518,985,2015-09-08 15:00:00
62061,1518,985,2015-09-08 18:00:00
62062,1518,990,2015-09-08 21:00:00
62063,1518,990,2015-09-09 00:00:00
62064,1518,996,2015-09-09 03:00:00
62065,1518,998,2015-09-09 06:00:00
62066,1518,998,2015-09-09 12:00:00
62067,1518,998,2015-09-09 18:00:00
62068,1518,998,2015-09-10 00:00:00
62069,1518,998,2015-09-10 06:00:00
62070,1518,1000,2015-09-10 12:00:00
62071,1518,1000,2015-09-10 18:00:00
62072,1518,1000,2015-09-11 00:00:00
62073,1518,1000,2015-09-11 06:00:00
62074,1518,1000,2015-09-11 12:00:00
62534,1606,1010,2016-08-07 12:00:00
62535,1606,1008,2016-08-07 18:00:00
62536,1606,1008,2016-08-08 00:00:00
62537,1606,1006,2016-08-08 06:00:00
62538,1606,1006,2016-08-08 12:00:00
62539,1606,1002,2016-08-08 18:00:00
62540,1606,1000,2016-08-09 00:00:00
62541,1606,996,2016-08-09 06:00:00
62542,1606,990,2016-08-09 12:00:00
62543,1606,990,2016-08-09 18:00:00
62544,1606,990,2016-08-10 00:00:00
62545,1606,990,2016-08-10 06:00:00
62546,1606,990,2016-08-10 12:00:00
62547,1606,990,2016-08-10 18:00:00
62548,1606,990,2016-08-11 00:00:00
62549,1606,990,2016-08-11 06:00:00
62550,1606,990,2016-08-11 12:00:00
62551,1606,990,2016-08-11 18:00:00
62552,1606,990,2016-08-12 00:00:00
62553,1606,990,2016-08-12 06:00:00
62554,1606,990,2016-08-12 12:00:00
62555,1606,990,2016-08-12 18:00:00
62556,1606,990,2016-08-13 00:00:00
62557,1606,985,2016-08-13 06:00:00
62558,1606,985,2016-08-13 12:00:00
62559,1606,985,2016-08-13 18:00:00
62560,1606,985,2016-08-14 00:00:00
62561,1606,985,2016-08-14 06:00:00
62562,1606,990,2016-08-14 12:00:00
62563,1606,990,2016-08-14 18:00:00
62564,1606,988,2016-08-14 23:00:00
62565,1606,990,2016-08-15 00:00:00
62566,1606,992,2016-08-15 06:00:00
62567,1606,996,2016-08-15 12:00:00
62568,1606,996,2016-08-15 18:00:00
62569,1606,996,2016-08-16 00:00:00
62570,1606,998,2016-08-16 06:00:00
62571,1606,1000,2016-08-16 12:00:00
62572,1607,1002,2016-08-12 00:00:00
62573,1607,1002,2016-08-12 06:00:00
62574,1607,1002,2016-08-12 12:00:00
62575,1607,1002,2016-08-12 18:00:00
62576,1607,1002,2016-08-13 00:00:00
62577,1607,1000,2016-08-13 06:00:00
62578,1607,1000,2016-08-13 12:00:00
62579,1607,994,2016-08-13 18:00:00
62580,1607,994,2016-08-14 00:00:00
62581,1607,992,2016-08-14 06:00:00
62582,1607,990,2016-08-14 12:00:00
62583,1607,985,2016-08-14 18:00:00
62584,1607,985,2016-08-15 00:00:00
62585,1607,985,2016-08-15 06:00:00
62586,1607,985,2016-08-15 12:00:00
62587,1607,985,2016-08-15 18:00:00
62588,1607,980,2016-08-16 00:00:00
62589,1607,980,2016-08-16 06:00:00
62590,1607,980,2016-08-16 12:00:00
62591,1607,980,2016-08-16 18:00:00
62592,1607,980,2016-08-17 00:00:00
62593,1607,980,2016-08-17 03:00:00
62594,1607,980,2016-08-17 06:00:00
62595,1607,980,2016-08-17 08:00:00
62596,1607,980,2016-08-17 09:00:00
62597,1607,984,2016-08-17 12:00:00
62598,1607,984,2016-08-17 18:00:00
62599,1607,982,2016-08-18 00:00:00
62600,1607,980,2016-08-18 06:00:00
62601,1607,982,2016-08-18 12:00:00
62602,1607,986,2016-08-18 18:00:00
62622,1609,1002,2016-08-17 00:00:00
62623,1609,998,2016-08-17 06:00:00
62624,1609,998,2016-08-17 12:00:00
62625,1609,996,2016-08-17 18:00:00
62626,1609,996,2016-08-18 00:00:00
62627,1609,996,2016-08-18 06:00:00
62628,1609,996,2016-08-18 12:00:00
62629,1609,996,2016-08-18 18:00:00
62630,1609,996,2016-08-19 00:00:00
62631,1609,994,2016-08-19 06:00:00
62632,1609,994,2016-08-19 12:00:00
62633,1609,992,2016-08-19 18:00:00
62634,1609,992,2016-08-20 00:00:00
62635,1609,990,2016-08-20 06:00:00
62636,1609,985,2016-08-20 12:00:00
62637,1609,985,2016-08-20 18:00:00
62638,1609,985,2016-08-21 00:00:00
62639,1609,985,2016-08-21 06:00:00
62640,1609,980,2016-08-21 12:00:00
62641,1609,980,2016-08-21 15:00:00
62642,1609,975,2016-08-21 18:00:00
62643,1609,975,2016-08-21 21:00:00
62644,1609,975,2016-08-22 00:00:00
62645,1609,975,2016-08-22 03:00:00
62646,1609,980,2016-08-22 06:00:00
62647,1609,985,2016-08-22 09:00:00
62648,1609,990,2016-08-22 12:00:00
62649,1609,990,2016-08-22 15:00:00
62650,1609,992,2016-08-22 18:00:00
62651,1609,992,2016-08-22 20:00:00
62652,1609,992,2016-08-22 21:00:00
62653,1609,992,2016-08-23 00:00:00
62654,1609,992,2016-08-23 03:00:00
62655,1610,996,2016-08-17 00:00:00
62656,1610,996,2016-08-17 06:00:00
62657,1610,996,2016-08-17 12:00:00
62658,1610,996,2016-08-17 18:00:00
62659,1610,996,2016-08-18 00:00:00
62660,1610,996,2016-08-18 06:00:00
62661,1610,996,2016-08-18 12:00:00
62662,1610,996,2016-08-18 18:00:00
62663,1610,996,2016-08-19 00:00:00
62664,1610,996,2016-08-19 06:00:00
62665,1610,996,2016-08-19 12:00:00
62666,1610,996,2016-08-19 18:00:00
62667,1610,996,2016-08-20 00:00:00
62668,1610,996,2016-08-20 06:00:00
62669,1610,996,2016-08-20 12:00:00
62670,1610,996,2016-08-20 18:00:00
62671,1610,996,2016-08-21 00:00:00
62672,1610,996,2016-08-21 06:00:00
62673,1610,992,2016-08-21 12:00:00
62674,1610,990,2016-08-21 18:00:00
62675,1610,990,2016-08-22 00:00:00
62676,1610,990,2016-08-22 06:00:00
62677,1610,990,2016-08-22 12:00:00
62678,1610,990,2016-08-22 18:00:00
62679,1610,985,2016-08-23 00:00:00
62680,1610,980,2016-08-23 06:00:00
62681,1610,975,2016-08-23 12:00:00
62682,1610,965,2016-08-23 18:00:00
62683,1610,960,2016-08-24 00:00:00
62684,1610,950,2016-08-24 06:00:00
62685,1610,950,2016-08-24 12:00:00
62686,1610,945,2016-08-24 18:00:00
62687,1610,945,2016-08-25 00:00:00
62688,1610,945,2016-08-25 06:00:00
62689,1610,945,2016-08-25 12:00:00
62690,1610,945,2016-08-25 18:00:00
62691,1610,945,2016-08-26 00:00:00
62692,1610,945,2016-08-26 06:00:00
62693,1610,950,2016-08-26 12:00:00
62694,1610,950,2016-08-26 18:00:00
62695,1610,945,2016-08-27 00:00:00
62696,1610,945,2016-08-27 06:00:00
62697,1610,945,2016-08-27 12:00:00
62698,1610,945,2016-08-27 18:00:00
62699,1610,945,2016-08-28 00:00:00
62700,1610,940,2016-08-28 06:00:00
62701,1610,940,2016-08-28 12:00:00
62702,1610,940,2016-08-28 18:00:00
62703,1610,945,2016-08-29 00:00:00
62704,1610,950,2016-08-29 06:00:00
62705,1610,960,2016-08-29 12:00:00
62706,1610,965,2016-08-29 18:00:00
62707,1610,965,2016-08-29 21:00:00
62708,1610,965,2016-08-30 00:00:00
62709,1610,965,2016-08-30 03:00:00
62710,1610,965,2016-08-30 06:00:00
62711,1610,965,2016-08-30 08:00:00
62712,1610,970,2016-08-30 09:00:00
62713,1610,972,2016-08-30 12:00:00
62714,1610,976,2016-08-30 15:00:00
62715,1610,980,2016-08-30 18:00:00
62716,1611,998,2016-08-18 12:00:00
62717,1611,996,2016-08-18 18:00:00
62718,1611,996,2016-08-19 00:00:00
62719,1611,996,2016-08-19 06:00:00
62720,1611,996,2016-08-19 12:00:00
62721,1611,996,2016-08-19 18:00:00
62722,1611,994,2016-08-20 00:00:00
62723,1611,994,2016-08-20 06:00:00
62724,1611,994,2016-08-20 12:00:00
62725,1611,996,2016-08-20 18:00:00
62726,1611,996,2016-08-21 00:00:00
62727,1611,996,2016-08-21 06:00:00
62728,1611,1000,2016-08-21 12:00:00
62729,1611,1002,2016-08-21 14:00:00
62730,1611,1002,2016-08-21 18:00:00
62731,1611,1002,2016-08-22 00:00:00
62732,1611,1002,2016-08-22 06:00:00
62733,1612,1002,2016-08-31 00:00:00
62734,1612,1002,2016-08-31 06:00:00
62735,1612,1002,2016-08-31 12:00:00
62736,1612,1000,2016-08-31 18:00:00
62737,1612,998,2016-09-01 00:00:00
62738,1612,994,2016-09-01 06:00:00
62739,1612,985,2016-09-01 12:00:00
62740,1612,985,2016-09-01 15:00:00
62741,1612,975,2016-09-01 18:00:00
62742,1612,975,2016-09-01 21:00:00
62743,1612,970,2016-09-02 00:00:00
62744,1612,970,2016-09-02 03:00:00
62745,1612,965,2016-09-02 06:00:00
62746,1612,965,2016-09-02 09:00:00
62747,1612,965,2016-09-02 12:00:00
62748,1612,960,2016-09-02 15:00:00
62749,1612,955,2016-09-02 18:00:00
62750,1612,955,2016-09-02 21:00:00
62751,1612,955,2016-09-03 00:00:00
62752,1612,955,2016-09-03 03:00:00
62753,1612,960,2016-09-03 06:00:00
62754,1612,960,2016-09-03 09:00:00
62755,1612,965,2016-09-03 12:00:00
62756,1612,970,2016-09-03 15:00:00
62757,1612,975,2016-09-03 18:00:00
62758,1612,980,2016-09-03 21:00:00
62759,1612,985,2016-09-04 00:00:00
62760,1612,990,2016-09-04 03:00:00
62761,1612,992,2016-09-04 06:00:00
62762,1612,994,2016-09-04 09:00:00
62763,1612,998,2016-09-04 12:00:00
62764,1612,1000,2016-09-04 15:00:00
62765,1612,1000,2016-09-04 16:00:00
62766,1612,1004,2016-09-04 18:00:00
62767,1612,1006,2016-09-04 21:00:00
62768,1612,1008,2016-09-05 00:00:00
62769,1612,1008,2016-09-05 06:00:00
62770,1612,1008,2016-09-05 12:00:00
62823,1616,1006,2016-09-11 18:00:00
62824,1616,1008,2016-09-12 00:00:00
62825,1616,1006,2016-09-12 06:00:00
62826,1616,1006,2016-09-12 12:00:00
62827,1616,1000,2016-09-12 18:00:00
62828,1616,996,2016-09-13 00:00:00
62829,1616,990,2016-09-13 06:00:00
62830,1616,990,2016-09-13 12:00:00
62831,1616,985,2016-09-13 18:00:00
62832,1616,975,2016-09-14 00:00:00
62833,1616,965,2016-09-14 06:00:00
62834,1616,965,2016-09-14 12:00:00
62835,1616,965,2016-09-14 18:00:00
62836,1616,965,2016-09-15 00:00:00
62837,1616,950,2016-09-15 06:00:00
62838,1616,940,2016-09-15 12:00:00
62839,1616,940,2016-09-15 18:00:00
62840,1616,940,2016-09-16 00:00:00
62841,1616,940,2016-09-16 06:00:00
62842,1616,940,2016-09-16 09:00:00
62843,1616,940,2016-09-16 12:00:00
62844,1616,940,2016-09-16 15:00:00
62845,1616,930,2016-09-16 18:00:00
62846,1616,930,2016-09-16 21:00:00
62847,1616,930,2016-09-17 00:00:00
62848,1616,930,2016-09-17 03:00:00
62849,1616,940,2016-09-17 06:00:00
62850,1616,940,2016-09-17 09:00:00
62851,1616,950,2016-09-17 12:00:00
62852,1616,950,2016-09-17 18:00:00
62853,1616,950,2016-09-18 00:00:00
62854,1616,950,2016-09-18 06:00:00
62855,1616,945,2016-09-18 12:00:00
62856,1616,940,2016-09-18 18:00:00
62857,1616,940,2016-09-19 00:00:00
62858,1616,940,2016-09-19 03:00:00
62859,1616,940,2016-09-19 06:00:00
62860,1616,940,2016-09-19 09:00:00
62861,1616,950,2016-09-19 12:00:00
62862,1616,955,2016-09-19 15:00:00
62863,1616,960,2016-09-19 18:00:00
62864,1616,960,2016-09-19 21:00:00
62865,1616,965,2016-09-20 00:00:00
62866,1616,970,2016-09-20 02:00:00
62867,1616,970,2016-09-20 03:00:00
62868,1616,980,2016-09-20 04:00:00
62869,1616,985,2016-09-20 06:00:00
62870,1616,992,2016-09-20 08:00:00
62871,1616,992,2016-09-20 09:00:00
62872,1616,1006,2016-09-20 12:00:00
63259,1703,1006,2017-07-01 06:00:00
63260,1703,1006,2017-07-01 12:00:00
63261,1703,1006,2017-07-01 18:00:00
63262,1703,1002,2017-07-02 00:00:00
63263,1703,1002,2017-07-02 06:00:00
63264,1703,998,2017-07-02 12:00:00
63265,1703,990,2017-07-02 18:00:00
63266,1703,990,2017-07-03 00:00:00
63267,1703,985,2017-07-03 06:00:00
63268,1703,985,2017-07-03 12:00:00
63269,1703,985,2017-07-03 15:00:00
63270,1703,985,2017-07-03 18:00:00
63271,1703,985,2017-07-03 21:00:00
63272,1703,985,2017-07-03 23:00:00
63273,1703,990,2017-07-04 00:00:00
